time;V(/BIT_0);V(/BIT_1);V(/BIT_2);V(/Shaped_Out);
6.26244e-05;0;0;0;-2.33092e-06;
6.26344e-05;0;0;0;-2.33045e-06;
6.26444e-05;0;0;0;-2.32999e-06;
6.26544e-05;0;0;0;-2.32952e-06;
6.26644e-05;0;0;0;-2.32905e-06;
6.26744e-05;0;0;0;-2.32859e-06;
6.26844e-05;0;0;0;-2.32812e-06;
6.26944e-05;0;0;0;-2.32766e-06;
6.27044e-05;0;0;0;-2.32719e-06;
6.27144e-05;0;0;0;-2.32672e-06;
6.27244e-05;0;0;0;-2.32626e-06;
6.27344e-05;0;0;0;-2.32579e-06;
6.27444e-05;0;0;0;-2.32533e-06;
6.27544e-05;0;0;0;-2.32486e-06;
6.27644e-05;0;0;0;-2.3244e-06;
6.27744e-05;0;0;0;-2.32393e-06;
6.27844e-05;0;0;0;-2.32347e-06;
6.27944e-05;0;0;0;-2.323e-06;
6.28044e-05;0;0;0;-2.32254e-06;
6.28144e-05;0;0;0;-2.32207e-06;
6.28244e-05;0;0;0;-2.32161e-06;
6.28344e-05;0;0;0;-2.32114e-06;
6.28444e-05;0;0;0;-2.32068e-06;
6.28544e-05;0;0;0;-2.32022e-06;
6.28644e-05;0;0;0;-2.31975e-06;
6.28744e-05;0;0;0;-2.31929e-06;
6.28844e-05;0;0;0;-2.31882e-06;
6.28944e-05;0;0;0;-2.31836e-06;
6.29044e-05;0;0;0;-2.3179e-06;
6.29144e-05;0;0;0;-2.31743e-06;
6.29244e-05;0;0;0;-2.31697e-06;
6.29344e-05;0;0;0;-2.31651e-06;
6.29444e-05;0;0;0;-2.31604e-06;
6.29544e-05;0;0;0;-2.31558e-06;
6.29644e-05;0;0;0;-2.31512e-06;
6.29744e-05;0;0;0;-2.31465e-06;
6.29844e-05;0;0;0;-2.31419e-06;
6.29944e-05;0;0;0;-2.31373e-06;
6.30044e-05;0;0;0;-2.31326e-06;
6.30144e-05;0;0;0;-2.3128e-06;
6.30244e-05;0;0;0;-2.31234e-06;
6.30344e-05;0;0;0;-2.31188e-06;
6.30444e-05;0;0;0;-2.31141e-06;
6.30544e-05;0;0;0;-2.31095e-06;
6.30644e-05;0;0;0;-2.31049e-06;
6.30744e-05;0;0;0;-2.31003e-06;
6.30844e-05;0;0;0;-2.30956e-06;
6.30944e-05;0;0;0;-2.3091e-06;
6.31044e-05;0;0;0;-2.30864e-06;
6.31144e-05;0;0;0;-2.30818e-06;
6.31244e-05;0;0;0;-2.30772e-06;
6.31344e-05;0;0;0;-2.30725e-06;
6.31444e-05;0;0;0;-2.30679e-06;
6.31544e-05;0;0;0;-2.30633e-06;
6.31644e-05;0;0;0;-2.30587e-06;
6.31744e-05;0;0;0;-2.30541e-06;
6.31844e-05;0;0;0;-2.30495e-06;
6.31944e-05;0;0;0;-2.30449e-06;
6.32044e-05;0;0;0;-2.30403e-06;
6.32144e-05;0;0;0;-2.30356e-06;
6.32244e-05;0;0;0;-2.3031e-06;
6.32344e-05;0;0;0;-2.30264e-06;
6.32444e-05;0;0;0;-2.30218e-06;
6.32544e-05;0;0;0;-2.30172e-06;
6.32644e-05;0;0;0;-2.30126e-06;
6.32744e-05;0;0;0;-2.3008e-06;
6.32844e-05;0;0;0;-2.30034e-06;
6.32944e-05;0;0;0;-2.29988e-06;
6.33044e-05;0;0;0;-2.29942e-06;
6.33144e-05;0;0;0;-2.29896e-06;
6.33244e-05;0;0;0;-2.2985e-06;
6.33344e-05;0;0;0;-2.29804e-06;
6.33444e-05;0;0;0;-2.29758e-06;
6.33544e-05;0;0;0;-2.29712e-06;
6.33644e-05;0;0;0;-2.29666e-06;
6.33744e-05;0;0;0;-2.2962e-06;
6.33844e-05;0;0;0;-2.29574e-06;
6.33944e-05;0;0;0;-2.29528e-06;
6.34044e-05;0;0;0;-2.29482e-06;
6.34144e-05;0;0;0;-2.29436e-06;
6.34244e-05;0;0;0;-2.29391e-06;
6.34344e-05;0;0;0;-2.29345e-06;
6.34444e-05;0;0;0;-2.29299e-06;
6.34544e-05;0;0;0;-2.29253e-06;
6.34644e-05;0;0;0;-2.29207e-06;
6.34744e-05;0;0;0;-2.29161e-06;
6.34844e-05;0;0;0;-2.29115e-06;
6.34944e-05;0;0;0;-2.2907e-06;
6.35044e-05;0;0;0;-2.29024e-06;
6.35144e-05;0;0;0;-2.28978e-06;
6.35244e-05;0;0;0;-2.28932e-06;
6.35344e-05;0;0;0;-2.28886e-06;
6.35444e-05;0;0;0;-2.2884e-06;
6.35544e-05;0;0;0;-2.28795e-06;
6.35644e-05;0;0;0;-2.28749e-06;
6.35744e-05;0;0;0;-2.28703e-06;
6.35844e-05;0;0;0;-2.28657e-06;
6.35944e-05;0;0;0;-2.28612e-06;
6.36044e-05;0;0;0;-2.28566e-06;
6.36144e-05;0;0;0;-2.2852e-06;
6.36244e-05;0;0;0;-2.28474e-06;
6.36344e-05;0;0;0;-2.28429e-06;
6.36444e-05;0;0;0;-2.28383e-06;
6.36544e-05;0;0;0;-2.28337e-06;
6.36644e-05;0;0;0;-2.28292e-06;
6.36744e-05;0;0;0;-2.28246e-06;
6.36844e-05;0;0;0;-2.282e-06;
6.36944e-05;0;0;0;-2.28155e-06;
6.37044e-05;0;0;0;-2.28109e-06;
6.37144e-05;0;0;0;-2.28063e-06;
6.37244e-05;0;0;0;-2.28018e-06;
6.37344e-05;0;0;0;-2.27972e-06;
6.37444e-05;0;0;0;-2.27927e-06;
6.37544e-05;0;0;0;-2.27881e-06;
6.37644e-05;0;0;0;-2.27835e-06;
6.37744e-05;0;0;0;-2.2779e-06;
6.37844e-05;0;0;0;-2.27744e-06;
6.37944e-05;0;0;0;-2.27699e-06;
6.38044e-05;0;0;0;-2.27653e-06;
6.38144e-05;0;0;0;-2.27608e-06;
6.38244e-05;0;0;0;-2.27562e-06;
6.38344e-05;0;0;0;-2.27517e-06;
6.38444e-05;0;0;0;-2.27471e-06;
6.38544e-05;0;0;0;-2.27425e-06;
6.38644e-05;0;0;0;-2.2738e-06;
6.38744e-05;0;0;0;-2.27335e-06;
6.38844e-05;0;0;0;-2.27289e-06;
6.38944e-05;0;0;0;-2.27244e-06;
6.39044e-05;0;0;0;-2.27198e-06;
6.39144e-05;0;0;0;-2.27153e-06;
6.39244e-05;0;0;0;-2.27107e-06;
6.39344e-05;0;0;0;-2.27062e-06;
6.39444e-05;0;0;0;-2.27016e-06;
6.39544e-05;0;0;0;-2.26971e-06;
6.39644e-05;0;0;0;-2.26926e-06;
6.39744e-05;0;0;0;-2.2688e-06;
6.39844e-05;0;0;0;-2.26835e-06;
6.39944e-05;0;0;0;-2.26789e-06;
6.40044e-05;0;0;0;-2.26744e-06;
6.40144e-05;0;0;0;-2.26699e-06;
6.40244e-05;0;0;0;-2.26653e-06;
6.40344e-05;0;0;0;-2.26608e-06;
6.40444e-05;0;0;0;-2.26563e-06;
6.40544e-05;0;0;0;-2.26517e-06;
6.40644e-05;0;0;0;-2.26472e-06;
6.40744e-05;0;0;0;-2.26427e-06;
6.40844e-05;0;0;0;-2.26381e-06;
6.40944e-05;0;0;0;-2.26336e-06;
6.41044e-05;0;0;0;-2.26291e-06;
6.41144e-05;0;0;0;-2.26245e-06;
6.41244e-05;0;0;0;-2.262e-06;
6.41344e-05;0;0;0;-2.26155e-06;
6.41444e-05;0;0;0;-2.2611e-06;
6.41544e-05;0;0;0;-2.26064e-06;
6.41644e-05;0;0;0;-2.26019e-06;
6.41744e-05;0;0;0;-2.25974e-06;
6.41844e-05;0;0;0;-2.25929e-06;
6.41944e-05;0;0;0;-2.25884e-06;
6.42044e-05;0;0;0;-2.25838e-06;
6.42144e-05;0;0;0;-2.25793e-06;
6.42244e-05;0;0;0;-2.25748e-06;
6.42344e-05;0;0;0;-2.25703e-06;
6.42444e-05;0;0;0;-2.25658e-06;
6.42544e-05;0;0;0;-2.25613e-06;
6.42644e-05;0;0;0;-2.25567e-06;
6.42744e-05;0;0;0;-2.25522e-06;
6.42844e-05;0;0;0;-2.25477e-06;
6.42944e-05;0;0;0;-2.25432e-06;
6.43044e-05;0;0;0;-2.25387e-06;
6.43144e-05;0;0;0;-2.25342e-06;
6.43244e-05;0;0;0;-2.25297e-06;
6.43344e-05;0;0;0;-2.25252e-06;
6.43444e-05;0;0;0;-2.25207e-06;
6.43544e-05;0;0;0;-2.25162e-06;
6.43644e-05;0;0;0;-2.25117e-06;
6.43744e-05;0;0;0;-2.25072e-06;
6.43844e-05;0;0;0;-2.25027e-06;
6.43944e-05;0;0;0;-2.24982e-06;
6.44044e-05;0;0;0;-2.24937e-06;
6.44144e-05;0;0;0;-2.24892e-06;
6.44244e-05;0;0;0;-2.24847e-06;
6.44344e-05;0;0;0;-2.24802e-06;
6.44444e-05;0;0;0;-2.24757e-06;
6.44544e-05;0;0;0;-2.24712e-06;
6.44644e-05;0;0;0;-2.24667e-06;
6.44744e-05;0;0;0;-2.24622e-06;
6.44844e-05;0;0;0;-2.24577e-06;
6.44944e-05;0;0;0;-2.24532e-06;
6.45044e-05;0;0;0;-2.24487e-06;
6.45144e-05;0;0;0;-2.24442e-06;
6.45244e-05;0;0;0;-2.24397e-06;
6.45344e-05;0;0;0;-2.24352e-06;
6.45444e-05;0;0;0;-2.24307e-06;
6.45544e-05;0;0;0;-2.24262e-06;
6.45644e-05;0;0;0;-2.24218e-06;
6.45744e-05;0;0;0;-2.24173e-06;
6.45844e-05;0;0;0;-2.24128e-06;
6.45944e-05;0;0;0;-2.24083e-06;
6.46044e-05;0;0;0;-2.24038e-06;
6.46144e-05;0;0;0;-2.23993e-06;
6.46244e-05;0;0;0;-2.23949e-06;
6.46344e-05;0;0;0;-2.23904e-06;
6.46444e-05;0;0;0;-2.23859e-06;
6.46544e-05;0;0;0;-2.23814e-06;
6.46644e-05;0;0;0;-2.23769e-06;
6.46744e-05;0;0;0;-2.23725e-06;
6.46844e-05;0;0;0;-2.2368e-06;
6.46944e-05;0;0;0;-2.23635e-06;
6.47044e-05;0;0;0;-2.2359e-06;
6.47144e-05;0;0;0;-2.23546e-06;
6.47244e-05;0;0;0;-2.23501e-06;
6.47344e-05;0;0;0;-2.23456e-06;
6.47444e-05;0;0;0;-2.23412e-06;
6.47544e-05;0;0;0;-2.23367e-06;
6.47644e-05;0;0;0;-2.23322e-06;
6.47744e-05;0;0;0;-2.23277e-06;
6.47844e-05;0;0;0;-2.23233e-06;
6.47944e-05;0;0;0;-2.23188e-06;
6.48044e-05;0;0;0;-2.23144e-06;
6.48144e-05;0;0;0;-2.23099e-06;
6.48244e-05;0;0;0;-2.23054e-06;
6.48344e-05;0;0;0;-2.2301e-06;
6.48444e-05;0;0;0;-2.22965e-06;
6.48544e-05;0;0;0;-2.2292e-06;
6.48644e-05;0;0;0;-2.22876e-06;
6.48744e-05;0;0;0;-2.22831e-06;
6.48844e-05;0;0;0;-2.22787e-06;
6.48944e-05;0;0;0;-2.22742e-06;
6.49044e-05;0;0;0;-2.22697e-06;
6.49144e-05;0;0;0;-2.22653e-06;
6.49244e-05;0;0;0;-2.22608e-06;
6.49344e-05;0;0;0;-2.22564e-06;
6.49444e-05;0;0;0;-2.22519e-06;
6.49544e-05;0;0;0;-2.22475e-06;
6.49644e-05;0;0;0;-2.2243e-06;
6.49744e-05;0;0;0;-2.22386e-06;
6.49844e-05;0;0;0;-2.22341e-06;
6.49944e-05;0;0;0;-2.22297e-06;
6.50044e-05;0;0;0;-2.22252e-06;
6.50144e-05;0;0;0;-2.22208e-06;
6.50244e-05;0;0;0;-2.22163e-06;
6.50344e-05;0;0;0;-2.22119e-06;
6.50444e-05;0;0;0;-2.22075e-06;
6.50544e-05;0;0;0;-2.2203e-06;
6.50644e-05;0;0;0;-2.21986e-06;
6.50744e-05;0;0;0;-2.21941e-06;
6.50844e-05;0;0;0;-2.21897e-06;
6.50944e-05;0;0;0;-2.21853e-06;
6.51044e-05;0;0;0;-2.21808e-06;
6.51144e-05;0;0;0;-2.21764e-06;
6.51244e-05;0;0;0;-2.21719e-06;
6.51344e-05;0;0;0;-2.21675e-06;
6.51444e-05;0;0;0;-2.21631e-06;
6.51544e-05;0;0;0;-2.21586e-06;
6.51644e-05;0;0;0;-2.21542e-06;
6.51744e-05;0;0;0;-2.21498e-06;
6.51844e-05;0;0;0;-2.21453e-06;
6.51944e-05;0;0;0;-2.21409e-06;
6.52044e-05;0;0;0;-2.21365e-06;
6.52144e-05;0;0;0;-2.2132e-06;
6.52244e-05;0;0;0;-2.21276e-06;
6.52344e-05;0;0;0;-2.21232e-06;
6.52444e-05;0;0;0;-2.21188e-06;
6.52544e-05;0;0;0;-2.21143e-06;
6.52644e-05;0;0;0;-2.21099e-06;
6.52744e-05;0;0;0;-2.21055e-06;
6.52844e-05;0;0;0;-2.21011e-06;
6.52944e-05;0;0;0;-2.20967e-06;
6.53044e-05;0;0;0;-2.20922e-06;
6.53144e-05;0;0;0;-2.20878e-06;
6.53244e-05;0;0;0;-2.20834e-06;
6.53344e-05;0;0;0;-2.2079e-06;
6.53444e-05;0;0;0;-2.20746e-06;
6.53544e-05;0;0;0;-2.20701e-06;
6.53644e-05;0;0;0;-2.20657e-06;
6.53744e-05;0;0;0;-2.20613e-06;
6.53844e-05;0;0;0;-2.20569e-06;
6.53944e-05;0;0;0;-2.20525e-06;
6.54044e-05;0;0;0;-2.20481e-06;
6.54144e-05;0;0;0;-2.20437e-06;
6.54244e-05;0;0;0;-2.20393e-06;
6.54344e-05;0;0;0;-2.20348e-06;
6.54444e-05;0;0;0;-2.20304e-06;
6.54544e-05;0;0;0;-2.2026e-06;
6.54644e-05;0;0;0;-2.20216e-06;
6.54744e-05;0;0;0;-2.20172e-06;
6.54844e-05;0;0;0;-2.20128e-06;
6.54944e-05;0;0;0;-2.20084e-06;
6.55044e-05;0;0;0;-2.2004e-06;
6.55144e-05;0;0;0;-2.19996e-06;
6.55244e-05;0;0;0;-2.19952e-06;
6.55344e-05;0;0;0;-2.19908e-06;
6.55444e-05;0;0;0;-2.19864e-06;
6.55544e-05;0;0;0;-2.1982e-06;
6.55644e-05;0;0;0;-2.19776e-06;
6.55744e-05;0;0;0;-2.19732e-06;
6.55844e-05;0;0;0;-2.19688e-06;
6.55944e-05;0;0;0;-2.19644e-06;
6.56044e-05;0;0;0;-2.196e-06;
6.56144e-05;0;0;0;-2.19556e-06;
6.56244e-05;0;0;0;-2.19512e-06;
6.56344e-05;0;0;0;-2.19468e-06;
6.56444e-05;0;0;0;-2.19425e-06;
6.56544e-05;0;0;0;-2.19381e-06;
6.56644e-05;0;0;0;-2.19337e-06;
6.56744e-05;0;0;0;-2.19293e-06;
6.56844e-05;0;0;0;-2.19249e-06;
6.56944e-05;0;0;0;-2.19205e-06;
6.57044e-05;0;0;0;-2.19161e-06;
6.57144e-05;0;0;0;-2.19117e-06;
6.57244e-05;0;0;0;-2.19074e-06;
6.57344e-05;0;0;0;-2.1903e-06;
6.57444e-05;0;0;0;-2.18986e-06;
6.57544e-05;0;0;0;-2.18942e-06;
6.57644e-05;0;0;0;-2.18898e-06;
6.57744e-05;0;0;0;-2.18855e-06;
6.57844e-05;0;0;0;-2.18811e-06;
6.57944e-05;0;0;0;-2.18767e-06;
6.58044e-05;0;0;0;-2.18723e-06;
6.58144e-05;0;0;0;-2.18679e-06;
6.58244e-05;0;0;0;-2.18636e-06;
6.58344e-05;0;0;0;-2.18592e-06;
6.58444e-05;0;0;0;-2.18548e-06;
6.58544e-05;0;0;0;-2.18505e-06;
6.58644e-05;0;0;0;-2.18461e-06;
6.58744e-05;0;0;0;-2.18417e-06;
6.58844e-05;0;0;0;-2.18373e-06;
6.58944e-05;0;0;0;-2.1833e-06;
6.59044e-05;0;0;0;-2.18286e-06;
6.59144e-05;0;0;0;-2.18242e-06;
6.59244e-05;0;0;0;-2.18199e-06;
6.59344e-05;0;0;0;-2.18155e-06;
6.59444e-05;0;0;0;-2.18111e-06;
6.59544e-05;0;0;0;-2.18068e-06;
6.59644e-05;0;0;0;-2.18024e-06;
6.59744e-05;0;0;0;-2.17981e-06;
6.59844e-05;0;0;0;-2.17937e-06;
6.59944e-05;0;0;0;-2.17893e-06;
6.60044e-05;0;0;0;-2.1785e-06;
6.60144e-05;0;0;0;-2.17806e-06;
6.60244e-05;0;0;0;-2.17763e-06;
6.60344e-05;0;0;0;-2.17719e-06;
6.60444e-05;0;0;0;-2.17675e-06;
6.60544e-05;0;0;0;-2.17632e-06;
6.60644e-05;0;0;0;-2.17588e-06;
6.60744e-05;0;0;0;-2.17545e-06;
6.60844e-05;0;0;0;-2.17501e-06;
6.60944e-05;0;0;0;-2.17458e-06;
6.61044e-05;0;0;0;-2.17414e-06;
6.61144e-05;0;0;0;-2.17371e-06;
6.61244e-05;0;0;0;-2.17327e-06;
6.61344e-05;0;0;0;-2.17284e-06;
6.61444e-05;0;0;0;-2.1724e-06;
6.61544e-05;0;0;0;-2.17197e-06;
6.61644e-05;0;0;0;-2.17153e-06;
6.61744e-05;0;0;0;-2.1711e-06;
6.61844e-05;0;0;0;-2.17067e-06;
6.61944e-05;0;0;0;-2.17023e-06;
6.62044e-05;0;0;0;-2.1698e-06;
6.62144e-05;0;0;0;-2.16936e-06;
6.62244e-05;0;0;0;-2.16893e-06;
6.62344e-05;0;0;0;-2.1685e-06;
6.62444e-05;0;0;0;-2.16806e-06;
6.62544e-05;0;0;0;-2.16763e-06;
6.62644e-05;0;0;0;-2.16719e-06;
6.62744e-05;0;0;0;-2.16676e-06;
6.62844e-05;0;0;0;-2.16633e-06;
6.62944e-05;0;0;0;-2.16589e-06;
6.63044e-05;0;0;0;-2.16546e-06;
6.63144e-05;0;0;0;-2.16503e-06;
6.63244e-05;0;0;0;-2.16459e-06;
6.63344e-05;0;0;0;-2.16416e-06;
6.63444e-05;0;0;0;-2.16373e-06;
6.63544e-05;0;0;0;-2.1633e-06;
6.63644e-05;0;0;0;-2.16286e-06;
6.63744e-05;0;0;0;-2.16243e-06;
6.63844e-05;0;0;0;-2.162e-06;
6.63944e-05;0;0;0;-2.16156e-06;
6.64044e-05;0;0;0;-2.16113e-06;
6.64144e-05;0;0;0;-2.1607e-06;
6.64244e-05;0;0;0;-2.16027e-06;
6.64344e-05;0;0;0;-2.15984e-06;
6.64444e-05;0;0;0;-2.1594e-06;
6.64544e-05;0;0;0;-2.15897e-06;
6.64644e-05;0;0;0;-2.15854e-06;
6.64744e-05;0;0;0;-2.15811e-06;
6.64844e-05;0;0;0;-2.15768e-06;
6.64944e-05;0;0;0;-2.15724e-06;
6.65044e-05;0;0;0;-2.15681e-06;
6.65144e-05;0;0;0;-2.15638e-06;
6.65244e-05;0;0;0;-2.15595e-06;
6.65344e-05;0;0;0;-2.15552e-06;
6.65444e-05;0;0;0;-2.15509e-06;
6.65544e-05;0;0;0;-2.15466e-06;
6.65644e-05;0;0;0;-2.15422e-06;
6.65744e-05;0;0;0;-2.15379e-06;
6.65844e-05;0;0;0;-2.15336e-06;
6.65944e-05;0;0;0;-2.15293e-06;
6.66044e-05;0;0;0;-2.1525e-06;
6.66144e-05;0;0;0;-2.15207e-06;
6.66244e-05;0;0;0;-2.15164e-06;
6.66344e-05;0;0;0;-2.15121e-06;
6.66444e-05;0;0;0;-2.15078e-06;
6.66544e-05;0;0;0;-2.15035e-06;
6.66644e-05;0;0;0;-2.14992e-06;
6.66744e-05;0;0;0;-2.14949e-06;
6.66844e-05;0;0;0;-2.14906e-06;
6.66944e-05;0;0;0;-2.14863e-06;
6.67044e-05;0;0;0;-2.1482e-06;
6.67144e-05;0;0;0;-2.14777e-06;
6.67244e-05;0;0;0;-2.14734e-06;
6.67344e-05;0;0;0;-2.14691e-06;
6.67444e-05;0;0;0;-2.14648e-06;
6.67544e-05;0;0;0;-2.14605e-06;
6.67644e-05;0;0;0;-2.14562e-06;
6.67744e-05;0;0;0;-2.14519e-06;
6.67844e-05;0;0;0;-2.14476e-06;
6.67944e-05;0;0;0;-2.14433e-06;
6.68044e-05;0;0;0;-2.14391e-06;
6.68144e-05;0;0;0;-2.14348e-06;
6.68244e-05;0;0;0;-2.14305e-06;
6.68344e-05;0;0;0;-2.14262e-06;
6.68444e-05;0;0;0;-2.14219e-06;
6.68544e-05;0;0;0;-2.14176e-06;
6.68644e-05;0;0;0;-2.14133e-06;
6.68744e-05;0;0;0;-2.1409e-06;
6.68844e-05;0;0;0;-2.14048e-06;
6.68944e-05;0;0;0;-2.14005e-06;
6.69044e-05;0;0;0;-2.13962e-06;
6.69144e-05;0;0;0;-2.13919e-06;
6.69244e-05;0;0;0;-2.13876e-06;
6.69344e-05;0;0;0;-2.13834e-06;
6.69444e-05;0;0;0;-2.13791e-06;
6.69544e-05;0;0;0;-2.13748e-06;
6.69644e-05;0;0;0;-2.13705e-06;
6.69744e-05;0;0;0;-2.13663e-06;
6.69844e-05;0;0;0;-2.1362e-06;
6.69944e-05;0;0;0;-2.13577e-06;
6.70044e-05;0;0;0;-2.13534e-06;
6.70144e-05;0;0;0;-2.13492e-06;
6.70244e-05;0;0;0;-2.13449e-06;
6.70344e-05;0;0;0;-2.13406e-06;
6.70444e-05;0;0;0;-2.13364e-06;
6.70544e-05;0;0;0;-2.13321e-06;
6.70644e-05;0;0;0;-2.13278e-06;
6.70744e-05;0;0;0;-2.13235e-06;
6.70844e-05;0;0;0;-2.13193e-06;
6.70944e-05;0;0;0;-2.1315e-06;
6.71044e-05;0;0;0;-2.13108e-06;
6.71144e-05;0;0;0;-2.13065e-06;
6.71244e-05;0;0;0;-2.13022e-06;
6.71344e-05;0;0;0;-2.1298e-06;
6.71444e-05;0;0;0;-2.12937e-06;
6.71544e-05;0;0;0;-2.12894e-06;
6.71644e-05;0;0;0;-2.12852e-06;
6.71744e-05;0;0;0;-2.12809e-06;
6.71844e-05;0;0;0;-2.12767e-06;
6.71944e-05;0;0;0;-2.12724e-06;
6.72044e-05;0;0;0;-2.12682e-06;
6.72144e-05;0;0;0;-2.12639e-06;
6.72244e-05;0;0;0;-2.12596e-06;
6.72344e-05;0;0;0;-2.12554e-06;
6.72444e-05;0;0;0;-2.12511e-06;
6.72544e-05;0;0;0;-2.12469e-06;
6.72644e-05;0;0;0;-2.12426e-06;
6.72744e-05;0;0;0;-2.12384e-06;
6.72844e-05;0;0;0;-2.12341e-06;
6.72944e-05;0;0;0;-2.12299e-06;
6.73044e-05;0;0;0;-2.12256e-06;
6.73144e-05;0;0;0;-2.12214e-06;
6.73244e-05;0;0;0;-2.12172e-06;
6.73344e-05;0;0;0;-2.12129e-06;
6.73444e-05;0;0;0;-2.12087e-06;
6.73544e-05;0;0;0;-2.12044e-06;
6.73644e-05;0;0;0;-2.12002e-06;
6.73744e-05;0;0;0;-2.11959e-06;
6.73844e-05;0;0;0;-2.11917e-06;
6.73944e-05;0;0;0;-2.11875e-06;
6.74044e-05;0;0;0;-2.11832e-06;
6.74144e-05;0;0;0;-2.1179e-06;
6.74244e-05;0;0;0;-2.11747e-06;
6.74344e-05;0;0;0;-2.11705e-06;
6.74444e-05;0;0;0;-2.11663e-06;
6.74544e-05;0;0;0;-2.1162e-06;
6.74644e-05;0;0;0;-2.11578e-06;
6.74744e-05;0;0;0;-2.11536e-06;
6.74844e-05;0;0;0;-2.11493e-06;
6.74944e-05;0;0;0;-2.11451e-06;
6.75044e-05;0;0;0;-2.11409e-06;
6.75144e-05;0;0;0;-2.11367e-06;
6.75244e-05;0;0;0;-2.11324e-06;
6.75344e-05;0;0;0;-2.11282e-06;
6.75444e-05;0;0;0;-2.1124e-06;
6.75544e-05;0;0;0;-2.11197e-06;
6.75644e-05;0;0;0;-2.11155e-06;
6.75744e-05;0;0;0;-2.11113e-06;
6.75844e-05;0;0;0;-2.11071e-06;
6.75944e-05;0;0;0;-2.11028e-06;
6.76044e-05;0;0;0;-2.10986e-06;
6.76144e-05;0;0;0;-2.10944e-06;
6.76244e-05;0;0;0;-2.10902e-06;
6.76344e-05;0;0;0;-2.1086e-06;
6.76444e-05;0;0;0;-2.10817e-06;
6.76544e-05;0;0;0;-2.10775e-06;
6.76644e-05;0;0;0;-2.10733e-06;
6.76744e-05;0;0;0;-2.10691e-06;
6.76844e-05;0;0;0;-2.10649e-06;
6.76944e-05;0;0;0;-2.10607e-06;
6.77044e-05;0;0;0;-2.10565e-06;
6.77144e-05;0;0;0;-2.10522e-06;
6.77244e-05;0;0;0;-2.1048e-06;
6.77344e-05;0;0;0;-2.10438e-06;
6.77444e-05;0;0;0;-2.10396e-06;
6.77544e-05;0;0;0;-2.10354e-06;
6.77644e-05;0;0;0;-2.10312e-06;
6.77744e-05;0;0;0;-2.1027e-06;
6.77844e-05;0;0;0;-2.10228e-06;
6.77944e-05;0;0;0;-2.10186e-06;
6.78044e-05;0;0;0;-2.10144e-06;
6.78144e-05;0;0;0;-2.10102e-06;
6.78244e-05;0;0;0;-2.1006e-06;
6.78344e-05;0;0;0;-2.10018e-06;
6.78444e-05;0;0;0;-2.09976e-06;
6.78544e-05;0;0;0;-2.09934e-06;
6.78644e-05;0;0;0;-2.09892e-06;
6.78744e-05;0;0;0;-2.0985e-06;
6.78844e-05;0;0;0;-2.09808e-06;
6.78944e-05;0;0;0;-2.09766e-06;
6.79044e-05;0;0;0;-2.09724e-06;
6.79144e-05;0;0;0;-2.09682e-06;
6.79244e-05;0;0;0;-2.0964e-06;
6.79344e-05;0;0;0;-2.09598e-06;
6.79444e-05;0;0;0;-2.09556e-06;
6.79544e-05;0;0;0;-2.09514e-06;
6.79644e-05;0;0;0;-2.09472e-06;
6.79744e-05;0;0;0;-2.0943e-06;
6.79844e-05;0;0;0;-2.09388e-06;
6.79944e-05;0;0;0;-2.09346e-06;
6.80044e-05;0;0;0;-2.09304e-06;
6.80144e-05;0;0;0;-2.09263e-06;
6.80244e-05;0;0;0;-2.09221e-06;
6.80344e-05;0;0;0;-2.09179e-06;
6.80444e-05;0;0;0;-2.09137e-06;
6.80544e-05;0;0;0;-2.09095e-06;
6.80644e-05;0;0;0;-2.09053e-06;
6.80744e-05;0;0;0;-2.09011e-06;
6.80844e-05;0;0;0;-2.0897e-06;
6.80944e-05;0;0;0;-2.08928e-06;
6.81044e-05;0;0;0;-2.08886e-06;
6.81144e-05;0;0;0;-2.08844e-06;
6.81244e-05;0;0;0;-2.08802e-06;
6.81344e-05;0;0;0;-2.08761e-06;
6.81444e-05;0;0;0;-2.08719e-06;
6.81544e-05;0;0;0;-2.08677e-06;
6.81644e-05;0;0;0;-2.08635e-06;
6.81744e-05;0;0;0;-2.08594e-06;
6.81844e-05;0;0;0;-2.08552e-06;
6.81944e-05;0;0;0;-2.0851e-06;
6.82044e-05;0;0;0;-2.08469e-06;
6.82144e-05;0;0;0;-2.08427e-06;
6.82244e-05;0;0;0;-2.08385e-06;
6.82344e-05;0;0;0;-2.08343e-06;
6.82444e-05;0;0;0;-2.08302e-06;
6.82544e-05;0;0;0;-2.0826e-06;
6.82644e-05;0;0;0;-2.08218e-06;
6.82744e-05;0;0;0;-2.08177e-06;
6.82844e-05;0;0;0;-2.08135e-06;
6.82944e-05;0;0;0;-2.08093e-06;
6.83044e-05;0;0;0;-2.08052e-06;
6.83144e-05;0;0;0;-2.0801e-06;
6.83244e-05;0;0;0;-2.07969e-06;
6.83344e-05;0;0;0;-2.07927e-06;
6.83444e-05;0;0;0;-2.07885e-06;
6.83544e-05;0;0;0;-2.07844e-06;
6.83644e-05;0;0;0;-2.07802e-06;
6.83744e-05;0;0;0;-2.07761e-06;
6.83844e-05;0;0;0;-2.07719e-06;
6.83944e-05;0;0;0;-2.07678e-06;
6.84044e-05;0;0;0;-2.07636e-06;
6.84144e-05;0;0;0;-2.07594e-06;
6.84244e-05;0;0;0;-2.07553e-06;
